Date,Open,High,Low,Close,Volume,OpenInterest,Close_Spot,T_Annual,IV,Delta,Gamma,Theta,Vega
2026-07-27 09:15:00,3.1,3.1,2.1,2.15,28875,616875,421.15,0.0027397260273972603,,,,,
2026-07-27 09:16:00,2.05,2.35,2.05,2.35,10500,609000,420.6,0.0027397260273972603,,,,,
2026-07-27 09:17:00,2.35,2.7,2.35,2.65,15750,609000,420.15,0.0027397260273972603,,,,,
2026-07-27 09:18:00,2.55,2.8,2.4,2.8,21000,609000,419.4,0.0027397260273972603,,,,,
2026-07-27 09:19:00,2.8,2.95,2.7,2.75,23625,609000,419.6,0.0027397260273972603,,,,,
2026-07-27 09:20:00,2.65,2.65,2.4,2.6,39375,614250,419.75,0.0027397260273972603,,,,,
2026-07-27 09:21:00,2.5,2.7,2.45,2.7,10500,630000,419.0,0.0027397260273972603,,,,,
2026-07-27 09:22:00,3.1,3.1,3.1,3.1,5250,632625,419.0,0.0027397260273972603,,,,,
2026-07-27 09:23:00,2.8,2.8,2.8,2.8,5250,635250,419.3,0.0027397260273972603,,,,,
2026-07-27 09:24:00,2.65,2.65,2.4,2.55,15750,635250,419.1,0.0027397260273972603,,,,,
2026-07-27 09:25:00,2.55,2.55,2.5,2.5,5250,640500,419.15,0.0027397260273972603,,,,,
2026-07-27 09:26:00,2.5,2.5,2.3,2.35,15750,640500,419.55,0.0027397260273972603,,,,,
2026-07-27 09:27:00,2.5,2.5,2.5,2.5,7875,645750,419.05,0.0027397260273972603,,,,,
2026-07-27 09:28:00,2.6,2.6,2.6,2.6,5250,643125,419.0,0.0027397260273972603,,,,,
2026-07-27 09:29:00,2.55,2.6,2.5,2.6,7875,648375,419.15,0.0027397260273972603,,,,,
2026-07-27 09:30:00,2.4,2.4,2.4,2.4,2625,648375,419.0,0.0027397260273972603,,,,,
2026-07-27 09:31:00,2.6,2.6,2.35,2.35,10500,653625,419.45,0.0027397260273972603,,,,,
2026-07-27 09:32:00,2.3,2.3,2.0,2.2,26250,648375,419.65,0.0027397260273972603,,,,,
2026-07-27 09:33:00,2.1,2.45,2.0,2.3,136500,661500,419.65,0.0027397260273972603,,,,,
2026-07-27 09:34:00,2.4,2.45,2.35,2.4,23625,672000,419.5,0.0027397260273972603,,,,,
