Date,Open,High,Low,Close,Volume,OpenInterest,Close_Spot,T_Annual,IV,Delta,Gamma,Theta,Vega
2026-09-14 17:00:00,2.7,4.65,2.7,4.65,10,219,278.5,0.019178082191780823,,,,,
2026-09-14 17:01:00,4.65,4.65,4.65,4.65,0,219,278.2,0.019178082191780823,,,,,
2026-09-14 17:02:00,4.6,4.6,4.6,4.6,6,219,278.3,0.019178082191780823,,,,,
2026-09-14 17:03:00,4.6,4.6,4.6,4.6,0,219,277.7,0.019178082191780823,,,,,
2026-09-14 17:04:00,4.6,4.6,4.6,4.6,0,219,277.7,0.019178082191780823,,,,,
2026-09-14 17:05:00,4.4,4.4,4.4,4.4,4,222,277.9,0.019178082191780823,,,,,
2026-09-14 17:06:00,4.45,4.45,4.45,4.45,3,223,278.0,0.019178082191780823,,,,,
2026-09-14 17:07:00,4.45,4.45,4.45,4.45,0,223,278.1,0.019178082191780823,,,,,
2026-09-14 17:08:00,4.45,4.45,4.45,4.45,0,223,278.1,0.019178082191780823,,,,,
2026-09-14 17:09:00,4.45,4.45,4.45,4.45,0,223,277.8,0.019178082191780823,,,,,
2026-09-14 17:10:00,4.45,4.45,4.45,4.45,0,223,277.9,0.019178082191780823,,,,,
2026-09-14 17:11:00,4.45,4.45,4.45,4.45,0,223,278.1,0.019178082191780823,,,,,
2026-09-14 17:12:00,4.45,4.45,4.45,4.45,0,223,277.9,0.019178082191780823,,,,,
2026-09-14 17:13:00,4.45,4.45,4.45,4.45,0,223,277.8,0.019178082191780823,,,,,
2026-09-14 17:14:00,4.45,4.45,4.45,4.45,0,223,277.7,0.019178082191780823,,,,,
2026-09-14 17:15:00,4.15,4.15,4.15,4.15,4,223,277.3,0.019178082191780823,,,,,
2026-09-14 17:16:00,4.15,4.15,4.15,4.15,2,224,277.6,0.019178082191780823,,,,,
2026-09-14 17:17:00,4.15,4.15,4.15,4.15,0,224,277.4,0.019178082191780823,,,,,
2026-09-14 17:18:00,4.15,4.15,4.15,4.15,0,224,277.5,0.019178082191780823,,,,,
2026-09-14 17:19:00,4.15,4.15,4.15,4.15,0,224,277.2,0.019178082191780823,,,,,
2026-09-14 17:20:00,4.15,4.15,4.15,4.15,0,224,277.5,0.019178082191780823,,,,,
2026-09-14 17:21:00,4.15,4.15,4.15,4.15,0,224,277.5,0.019178082191780823,,,,,
2026-09-14 17:22:00,4.15,4.15,4.15,4.15,0,224,277.6,0.019178082191780823,,,,,
2026-09-14 17:23:00,4.15,4.15,4.15,4.15,0,224,277.4,0.019178082191780823,,,,,
2026-09-14 17:24:00,4.15,4.15,4.15,4.15,0,224,277.2,0.019178082191780823,,,,,
2026-09-14 17:25:00,4.15,4.15,4.15,4.15,0,224,276.9,0.019178082191780823,,,,,
2026-09-14 17:26:00,4.15,4.15,4.15,4.15,0,224,277.0,0.019178082191780823,,,,,
2026-09-14 17:27:00,4.15,4.15,4.15,4.15,0,224,277.0,0.019178082191780823,,,,,
2026-09-14 17:28:00,4.15,4.15,4.15,4.15,0,224,277.0,0.019178082191780823,,,,,
2026-09-14 17:29:00,4.15,4.15,4.15,4.15,0,224,276.8,0.019178082191780823,,,,,
2026-09-14 17:30:00,4.15,4.15,4.15,4.15,0,224,277.0,0.019178082191780823,,,,,
2026-09-14 17:31:00,4.15,4.15,4.15,4.15,0,224,277.0,0.019178082191780823,,,,,
2026-09-14 17:32:00,4.1,4.1,4.1,4.1,2,230,276.8,0.019178082191780823,,,,,
2026-09-14 17:33:00,4.1,4.1,4.1,4.1,0,230,276.9,0.019178082191780823,,,,,
2026-09-14 17:34:00,4.1,4.1,4.1,4.1,0,230,276.9,0.019178082191780823,,,,,
2026-09-14 17:35:00,4.1,4.1,4.1,4.1,1,231,277.3,0.019178082191780823,,,,,
2026-09-14 17:36:00,4.1,4.1,4.1,4.1,0,231,277.4,0.019178082191780823,,,,,
2026-09-14 17:37:00,4.2,4.2,4.2,4.2,1,231,277.6,0.019178082191780823,,,,,
2026-09-14 17:38:00,4.2,4.2,4.2,4.2,0,231,277.7,0.019178082191780823,,,,,
2026-09-14 17:39:00,4.25,4.25,4.25,4.25,2,232,278.1,0.019178082191780823,,,,,
2026-09-14 17:40:00,4.35,4.35,4.35,4.35,1,232,278.0,0.019178082191780823,,,,,
2026-09-14 17:41:00,4.35,4.35,4.35,4.35,0,232,278.3,0.019178082191780823,,,,,
2026-09-14 17:42:00,4.35,4.35,4.35,4.35,0,232,278.5,0.019178082191780823,,,,,
2026-09-14 17:43:00,4.35,4.35,4.35,4.35,0,232,278.3,0.019178082191780823,,,,,
2026-09-14 17:44:00,4.35,4.35,4.35,4.35,0,232,278.4,0.019178082191780823,,,,,
2026-09-14 17:45:00,4.5,4.5,4.5,4.5,1,233,278.7,0.019178082191780823,,,,,
2026-09-14 17:46:00,4.5,4.5,4.45,4.45,12,234,277.7,0.019178082191780823,,,,,
2026-09-14 17:47:00,4.1,4.15,4.1,4.15,4,236,277.7,0.019178082191780823,,,,,
2026-09-14 17:48:00,4.15,4.15,4.15,4.15,0,236,277.9,0.019178082191780823,,,,,
2026-09-14 17:49:00,4.25,4.3,4.25,4.3,3,237,278.2,0.019178082191780823,,,,,
2026-09-14 17:50:00,4.3,4.3,4.3,4.3,0,237,277.7,0.019178082191780823,,,,,
2026-09-14 17:51:00,4.3,4.3,4.3,4.3,0,237,277.9,0.019178082191780823,,,,,
2026-09-14 17:52:00,4.2,4.2,4.2,4.2,1,238,277.9,0.019178082191780823,,,,,
2026-09-14 17:53:00,4.2,4.25,4.2,4.25,4,239,277.9,0.019178082191780823,,,,,
2026-09-14 17:54:00,4.35,4.45,4.35,4.45,12,239,278.5,0.019178082191780823,,,,,
2026-09-14 17:55:00,4.45,4.45,4.45,4.45,0,239,278.5,0.019178082191780823,,,,,
2026-09-14 17:56:00,4.45,4.45,4.45,4.45,1,239,278.7,0.019178082191780823,,,,,
2026-09-14 17:57:00,4.5,4.5,4.5,4.5,10,239,278.5,0.019178082191780823,,,,,
2026-09-14 17:58:00,4.45,4.45,4.45,4.45,1,239,278.4,0.019178082191780823,,,,,
2026-09-14 17:59:00,4.45,4.45,4.4,4.4,2,240,278.3,0.019178082191780823,,,,,
2026-09-14 18:00:00,4.3,4.3,4.3,4.3,2,240,278.4,0.019178082191780823,,,,,
2026-09-14 18:01:00,4.4,4.4,4.4,4.4,1,242,278.3,0.019178082191780823,,,,,
2026-09-14 18:02:00,4.3,4.5,4.3,4.5,17,242,278.5,0.019178082191780823,,,,,
2026-09-14 18:03:00,4.35,4.35,4.35,4.35,1,242,278.8,0.019178082191780823,,,,,
2026-09-14 18:04:00,4.35,4.35,4.35,4.35,2,244,278.3,0.019178082191780823,,,,,
2026-09-14 18:05:00,4.35,4.35,4.35,4.35,0,244,278.7,0.019178082191780823,,,,,
2026-09-14 18:06:00,4.35,4.35,4.35,4.35,1,245,278.9,0.019178082191780823,,,,,
2026-09-14 18:07:00,4.45,4.45,4.45,4.45,2,245,278.9,0.019178082191780823,,,,,
2026-09-14 18:08:00,4.45,4.45,4.45,4.45,0,245,279.0,0.019178082191780823,,,,,
2026-09-14 18:09:00,4.45,4.45,4.45,4.45,10,243,278.8,0.019178082191780823,,,,,
2026-09-14 18:10:00,4.45,4.45,4.45,4.45,0,243,278.7,0.019178082191780823,,,,,
2026-09-14 18:11:00,4.4,4.4,4.4,4.4,1,245,278.7,0.019178082191780823,,,,,
2026-09-14 18:12:00,4.25,4.25,4.25,4.25,2,245,278.5,0.019178082191780823,,,,,
2026-09-14 18:13:00,4.25,4.25,4.25,4.25,0,245,278.4,0.019178082191780823,,,,,
2026-09-14 18:14:00,4.25,4.25,4.25,4.25,0,245,277.1,0.019178082191780823,,,,,
2026-09-14 18:15:00,3.65,3.7,3.65,3.7,2,245,277.1,0.019178082191780823,,,,,
2026-09-14 18:16:00,3.7,3.7,3.7,3.7,0,245,277.1,0.019178082191780823,,,,,
2026-09-14 18:17:00,3.7,3.7,3.7,3.7,0,245,276.8,0.019178082191780823,,,,,
2026-09-14 18:18:00,3.85,3.85,3.85,3.85,1,245,277.8,0.019178082191780823,,,,,
2026-09-14 18:19:00,3.85,3.85,3.85,3.85,0,245,277.6,0.019178082191780823,,,,,
2026-09-14 18:20:00,3.85,3.85,3.85,3.85,0,245,276.9,0.019178082191780823,,,,,
2026-09-14 18:21:00,3.85,3.85,3.85,3.85,0,245,276.8,0.019178082191780823,,,,,
2026-09-14 18:22:00,3.85,3.85,3.85,3.85,0,245,276.8,0.019178082191780823,,,,,
2026-09-14 18:23:00,3.85,3.85,3.85,3.85,0,245,276.8,0.019178082191780823,,,,,
2026-09-14 18:24:00,3.85,3.85,3.85,3.85,0,245,276.6,0.019178082191780823,,,,,
2026-09-14 18:25:00,3.85,3.85,3.85,3.85,0,245,276.7,0.019178082191780823,,,,,
2026-09-14 18:26:00,3.85,3.85,3.85,3.85,0,245,276.9,0.019178082191780823,,,,,
2026-09-14 18:27:00,3.85,3.85,3.85,3.85,0,245,276.7,0.019178082191780823,,,,,
2026-09-14 18:28:00,3.85,3.85,3.85,3.85,0,245,276.2,0.019178082191780823,,,,,
2026-09-14 18:29:00,3.85,3.85,3.85,3.85,0,245,276.2,0.019178082191780823,,,,,
2026-09-14 18:30:00,3.85,3.85,3.85,3.85,0,245,275.9,0.019178082191780823,,,,,
2026-09-14 18:31:00,3.85,3.85,3.85,3.85,0,245,275.9,0.019178082191780823,,,,,
2026-09-14 18:32:00,3.85,3.85,3.85,3.85,0,245,276.2,0.019178082191780823,,,,,
2026-09-14 18:33:00,3.3,3.3,3.25,3.3,3,246,276.1,0.019178082191780823,,,,,
2026-09-14 18:34:00,3.3,3.3,3.3,3.3,0,246,276.2,0.019178082191780823,,,,,
2026-09-14 18:35:00,3.25,3.25,3.2,3.2,4,246,275.6,0.019178082191780823,,,,,
2026-09-14 18:36:00,3.2,3.2,3.2,3.2,0,246,275.9,0.019178082191780823,,,,,
2026-09-14 18:37:00,3.2,3.2,3.2,3.2,0,246,276.2,0.019178082191780823,,,,,
2026-09-14 18:38:00,3.2,3.2,3.2,3.2,0,246,276.5,0.019178082191780823,,,,,
2026-09-14 18:39:00,3.2,3.2,3.2,3.2,0,246,276.5,0.019178082191780823,,,,,
2026-09-14 18:40:00,3.2,3.2,3.2,3.2,0,246,275.7,0.019178082191780823,,,,,
2026-09-14 18:41:00,3.0,3.0,3.0,3.0,2,246,275.1,0.019178082191780823,,,,,
2026-09-14 18:42:00,3.0,3.0,3.0,3.0,0,246,275.5,0.019178082191780823,,,,,
2026-09-14 18:43:00,3.0,3.0,3.0,3.0,0,246,275.4,0.019178082191780823,,,,,
2026-09-14 18:44:00,3.0,3.0,3.0,3.0,0,246,275.4,0.019178082191780823,,,,,
2026-09-14 18:45:00,3.0,3.0,3.0,3.0,0,246,275.5,0.019178082191780823,,,,,
2026-09-14 18:46:00,3.0,3.0,3.0,3.0,0,246,275.9,0.019178082191780823,,,,,
2026-09-14 18:47:00,3.0,3.0,3.0,3.0,0,246,275.9,0.019178082191780823,,,,,
2026-09-14 18:48:00,3.0,3.0,3.0,3.0,0,246,276.0,0.019178082191780823,,,,,
2026-09-14 18:49:00,3.0,3.0,3.0,3.0,0,246,276.3,0.019178082191780823,,,,,
2026-09-14 18:50:00,3.0,3.0,3.0,3.0,0,246,275.8,0.019178082191780823,,,,,
2026-09-14 18:51:00,3.0,3.0,3.0,3.0,0,246,275.7,0.019178082191780823,,,,,
2026-09-14 18:52:00,3.0,3.0,3.0,3.0,0,246,275.6,0.019178082191780823,,,,,
2026-09-14 18:53:00,3.0,3.0,3.0,3.0,0,246,275.7,0.019178082191780823,,,,,
2026-09-14 18:54:00,3.2,3.2,3.2,3.2,2,245,275.7,0.019178082191780823,,,,,
2026-09-14 18:55:00,3.1,3.1,3.1,3.1,5,245,275.5,0.019178082191780823,,,,,
2026-09-14 18:56:00,3.1,3.1,3.1,3.1,0,245,275.3,0.019178082191780823,,,,,
2026-09-14 18:57:00,3.1,3.1,3.1,3.1,0,245,275.2,0.019178082191780823,,,,,
2026-09-14 18:58:00,3.0,3.0,3.0,3.0,1,240,275.0,0.019178082191780823,,,,,
2026-09-14 18:59:00,3.0,3.0,3.0,3.0,0,240,275.1,0.019178082191780823,,,,,
2026-09-14 19:00:00,2.95,2.95,2.95,2.95,1,239,274.9,0.019178082191780823,,,,,
2026-09-14 19:01:00,2.95,2.95,2.95,2.95,0,239,274.9,0.019178082191780823,,,,,
2026-09-14 19:02:00,2.95,2.95,2.95,2.95,0,239,274.9,0.019178082191780823,,,,,
2026-09-14 19:03:00,2.95,2.95,2.95,2.95,0,239,274.7,0.019178082191780823,,,,,
2026-09-14 19:04:00,2.95,2.95,2.95,2.95,0,239,274.6,0.019178082191780823,,,,,
2026-09-14 19:05:00,2.95,2.95,2.95,2.95,0,239,274.6,0.019178082191780823,,,,,
2026-09-14 19:06:00,2.95,2.95,2.95,2.95,0,239,274.5,0.019178082191780823,,,,,
2026-09-14 19:07:00,2.95,2.95,2.95,2.95,0,239,274.5,0.019178082191780823,,,,,
2026-09-14 19:08:00,2.95,2.95,2.95,2.95,0,239,274.8,0.019178082191780823,,,,,
2026-09-14 19:09:00,2.95,2.95,2.95,2.95,0,239,275.0,0.019178082191780823,,,,,
2026-09-14 19:10:00,2.95,2.95,2.95,2.95,0,239,275.5,0.019178082191780823,,,,,
2026-09-14 19:11:00,2.95,2.95,2.95,2.95,0,239,275.2,0.019178082191780823,,,,,
2026-09-14 19:12:00,2.95,2.95,2.95,2.95,0,239,275.1,0.019178082191780823,,,,,
2026-09-14 19:13:00,3.05,3.05,3.05,3.05,1,238,275.9,0.019178082191780823,,,,,
2026-09-14 19:14:00,3.05,3.05,3.05,3.05,0,238,275.8,0.019178082191780823,,,,,
2026-09-14 19:15:00,3.05,3.05,3.05,3.05,0,238,275.7,0.019178082191780823,,,,,
2026-09-14 19:16:00,3.05,3.05,3.05,3.05,0,238,275.9,0.019178082191780823,,,,,
2026-09-14 19:17:00,3.05,3.05,3.05,3.05,0,238,276.3,0.019178082191780823,,,,,
2026-09-14 19:18:00,3.05,3.05,3.05,3.05,0,238,276.4,0.019178082191780823,,,,,
2026-09-14 19:19:00,3.35,3.35,3.35,3.35,1,238,276.6,0.019178082191780823,,,,,
2026-09-14 19:20:00,3.35,3.35,3.35,3.35,0,238,276.7,0.019178082191780823,,,,,
2026-09-14 19:21:00,3.55,3.55,3.55,3.55,1,239,277.1,0.019178082191780823,,,,,
2026-09-14 19:22:00,3.55,3.55,3.55,3.55,0,239,276.7,0.019178082191780823,,,,,
2026-09-14 19:23:00,3.55,3.55,3.55,3.55,0,239,276.3,0.019178082191780823,,,,,
2026-09-14 19:24:00,3.55,3.55,3.55,3.55,0,239,276.7,0.019178082191780823,,,,,
2026-09-14 19:25:00,3.55,3.55,3.55,3.55,0,239,276.7,0.019178082191780823,,,,,
2026-09-14 19:26:00,3.55,3.55,3.55,3.55,0,239,276.7,0.019178082191780823,,,,,
2026-09-14 19:27:00,3.55,3.55,3.55,3.55,0,239,276.8,0.019178082191780823,,,,,
2026-09-14 19:28:00,3.55,3.55,3.55,3.55,0,239,277.0,0.019178082191780823,,,,,
2026-09-14 19:29:00,3.55,3.55,3.55,3.55,0,239,277.2,0.019178082191780823,,,,,
2026-09-14 19:30:00,3.55,3.55,3.55,3.55,0,239,276.9,0.019178082191780823,,,,,
2026-09-14 19:31:00,3.55,3.55,3.55,3.55,0,239,277.1,0.019178082191780823,,,,,
2026-09-14 19:32:00,3.55,3.55,3.55,3.55,0,239,277.0,0.019178082191780823,,,,,
2026-09-14 19:33:00,3.65,3.65,3.65,3.65,2,239,277.2,0.019178082191780823,,,,,
2026-09-14 19:34:00,3.65,3.65,3.65,3.65,0,239,277.5,0.019178082191780823,,,,,
2026-09-14 19:35:00,3.65,3.65,3.65,3.65,0,239,277.6,0.019178082191780823,,,,,
2026-09-14 19:36:00,3.65,3.65,3.65,3.65,0,239,277.2,0.019178082191780823,,,,,
2026-09-14 19:37:00,3.65,3.65,3.65,3.65,0,239,277.2,0.019178082191780823,,,,,
2026-09-14 19:38:00,3.65,3.65,3.65,3.65,0,239,277.0,0.019178082191780823,,,,,
2026-09-14 19:39:00,3.45,3.45,3.45,3.45,2,241,276.9,0.019178082191780823,,,,,
2026-09-14 19:40:00,3.5,3.5,3.5,3.5,3,241,277.2,0.019178082191780823,,,,,
2026-09-14 19:41:00,3.5,3.5,3.5,3.5,0,241,277.3,0.019178082191780823,,,,,
2026-09-14 19:42:00,3.5,3.5,3.5,3.5,0,241,277.5,0.019178082191780823,,,,,
2026-09-14 19:43:00,3.5,3.5,3.5,3.5,0,241,277.5,0.019178082191780823,,,,,
2026-09-14 19:44:00,3.5,3.5,3.5,3.5,0,241,277.5,0.019178082191780823,,,,,
2026-09-14 19:45:00,3.7,3.7,3.7,3.7,1,239,277.5,0.019178082191780823,,,,,
2026-09-14 19:46:00,3.7,3.7,3.7,3.7,0,239,277.5,0.019178082191780823,,,,,
2026-09-14 19:47:00,3.7,3.7,3.7,3.7,0,239,277.5,0.019178082191780823,,,,,
2026-09-14 19:48:00,3.7,3.7,3.7,3.7,0,239,277.8,0.019178082191780823,,,,,
2026-09-14 19:49:00,3.7,3.7,3.7,3.7,0,239,277.5,0.019178082191780823,,,,,
2026-09-14 19:50:00,3.7,3.7,3.7,3.7,0,239,277.5,0.019178082191780823,,,,,
2026-09-14 19:51:00,3.7,3.7,3.7,3.7,0,239,277.2,0.019178082191780823,,,,,
2026-09-14 19:52:00,3.7,3.7,3.7,3.7,0,239,277.0,0.019178082191780823,,,,,
2026-09-14 19:53:00,3.7,3.7,3.7,3.7,0,239,277.0,0.019178082191780823,,,,,
2026-09-14 19:54:00,3.7,3.7,3.7,3.7,0,239,277.1,0.019178082191780823,,,,,
2026-09-14 19:55:00,3.7,3.7,3.7,3.7,0,239,276.8,0.019178082191780823,,,,,
2026-09-14 19:56:00,3.7,3.7,3.7,3.7,0,239,276.8,0.019178082191780823,,,,,
2026-09-14 19:57:00,3.7,3.7,3.7,3.7,0,239,276.7,0.019178082191780823,,,,,
2026-09-14 19:58:00,3.7,3.7,3.7,3.7,0,239,276.7,0.019178082191780823,,,,,
2026-09-14 19:59:00,3.7,3.7,3.7,3.7,0,239,276.4,0.019178082191780823,,,,,
2026-09-14 20:00:00,3.7,3.7,3.7,3.7,0,239,276.7,0.019178082191780823,,,,,
2026-09-14 20:01:00,3.7,3.7,3.7,3.7,0,239,276.6,0.019178082191780823,,,,,
2026-09-14 20:02:00,3.7,3.7,3.7,3.7,0,239,276.9,0.019178082191780823,,,,,
2026-09-14 20:03:00,3.7,3.7,3.7,3.7,0,239,277.1,0.019178082191780823,,,,,
2026-09-14 20:04:00,3.7,3.7,3.7,3.7,0,239,277.4,0.019178082191780823,,,,,
2026-09-14 20:05:00,3.7,3.7,3.7,3.7,1,239,277.3,0.019178082191780823,,,,,
2026-09-14 20:06:00,3.7,3.7,3.7,3.7,0,239,277.2,0.019178082191780823,,,,,
2026-09-14 20:07:00,3.7,3.7,3.7,3.7,0,239,277.3,0.019178082191780823,,,,,
2026-09-14 20:08:00,3.7,3.7,3.7,3.7,0,239,277.5,0.019178082191780823,,,,,
2026-09-14 20:09:00,3.65,3.7,3.65,3.7,3,240,277.4,0.019178082191780823,,,,,
2026-09-14 20:10:00,3.7,3.7,3.7,3.7,0,240,277.4,0.019178082191780823,,,,,
2026-09-14 20:11:00,3.7,3.7,3.7,3.7,0,240,276.9,0.019178082191780823,,,,,
2026-09-14 20:12:00,3.7,3.7,3.7,3.7,0,240,276.9,0.019178082191780823,,,,,
2026-09-14 20:13:00,3.7,3.7,3.7,3.7,0,240,277.0,0.019178082191780823,,,,,
2026-09-14 20:14:00,3.7,3.7,3.7,3.7,0,240,277.0,0.019178082191780823,,,,,
2026-09-14 20:15:00,3.7,3.7,3.7,3.7,0,240,277.1,0.019178082191780823,,,,,
2026-09-14 20:16:00,3.7,3.7,3.7,3.7,0,240,277.0,0.019178082191780823,,,,,
2026-09-14 20:17:00,3.7,3.7,3.7,3.7,0,240,277.4,0.019178082191780823,,,,,
2026-09-14 20:18:00,3.7,3.7,3.7,3.7,0,240,277.7,0.019178082191780823,,,,,
2026-09-14 20:19:00,3.7,3.7,3.7,3.7,0,240,277.8,0.019178082191780823,,,,,
2026-09-14 20:20:00,3.65,3.65,3.65,3.65,32,240,277.9,0.019178082191780823,,,,,
2026-09-14 20:21:00,3.65,3.65,3.65,3.65,0,240,277.8,0.019178082191780823,,,,,
2026-09-14 20:22:00,3.65,3.65,3.65,3.65,0,240,277.8,0.019178082191780823,,,,,
2026-09-14 20:23:00,3.65,3.65,3.65,3.65,0,240,277.8,0.019178082191780823,,,,,
2026-09-14 20:24:00,3.65,3.65,3.65,3.65,16,268,278.4,0.019178082191780823,,,,,
2026-09-14 20:25:00,3.65,3.65,3.65,3.65,0,268,278.2,0.019178082191780823,,,,,
2026-09-14 20:26:00,3.65,3.65,3.65,3.65,0,268,278.1,0.019178082191780823,,,,,
2026-09-14 20:27:00,3.65,3.65,3.65,3.65,0,268,278.1,0.019178082191780823,,,,,
2026-09-14 20:28:00,3.65,3.65,3.65,3.65,0,268,278.2,0.019178082191780823,,,,,
2026-09-14 20:29:00,3.55,3.55,3.55,3.55,1,282,277.9,0.019178082191780823,,,,,
2026-09-14 20:30:00,3.55,3.55,3.55,3.55,0,282,277.9,0.019178082191780823,,,,,
2026-09-14 20:31:00,3.55,3.55,3.55,3.55,0,282,277.7,0.019178082191780823,,,,,
2026-09-14 20:32:00,3.55,3.55,3.55,3.55,0,282,277.8,0.019178082191780823,,,,,
2026-09-14 20:33:00,3.45,3.45,3.45,3.45,2,281,277.3,0.019178082191780823,,,,,
2026-09-14 20:34:00,3.45,3.45,3.45,3.45,0,281,277.3,0.019178082191780823,,,,,
2026-09-14 20:35:00,3.3,3.3,3.3,3.3,1,281,276.8,0.019178082191780823,,,,,
2026-09-14 20:36:00,3.2,3.2,3.2,3.2,1,280,277.0,0.019178082191780823,,,,,
