Date,Open,High,Low,Close,Volume,OpenInterest,Close_Spot,T_Annual,IV,Delta,Gamma,Theta,Vega
2026-08-03 09:01:00,7000.5,7051.0,7000.0,7049.5,4,488,222364.0,0.0684931506849315,,,,,
2026-08-03 09:02:00,7049.0,7049.0,6817.0,6817.0,3,488,221986.0,0.0684931506849315,,,,,
2026-08-03 09:03:00,6817.0,6817.0,6817.0,6817.0,0,488,222055.0,0.0684931506849315,,,,,
2026-08-03 09:04:00,6974.5,6974.5,6974.5,6974.5,3,489,222055.0,0.0684931506849315,,,,,
2026-08-03 09:05:00,6973.0,6973.0,6874.0,6932.5,12,485,222055.0,0.0684931506849315,,,,,
2026-08-03 09:06:00,6932.5,6932.5,6932.5,6932.5,0,485,222055.0,0.0684931506849315,,,,,
2026-08-03 09:07:00,7000.0,7028.5,7000.0,7028.5,26,487,222055.0,0.0684931506849315,,,,,
2026-08-03 09:08:00,7028.5,7028.5,7028.5,7028.5,0,487,222055.0,0.0684931506849315,,,,,
2026-08-03 09:09:00,7028.5,7028.5,7028.5,7028.5,0,487,222055.0,0.0684931506849315,,,,,
2026-08-03 09:10:00,7025.5,7040.0,7025.5,7040.0,4,490,222055.0,0.0684931506849315,,,,,
2026-08-03 09:11:00,7040.0,7040.0,7040.0,7040.0,0,490,222055.0,0.0684931506849315,,,,,
2026-08-03 09:12:00,7020.0,7020.0,7020.0,7020.0,1,490,222055.0,0.0684931506849315,,,,,
2026-08-03 09:13:00,7020.0,7020.0,7020.0,7020.0,0,490,222055.0,0.0684931506849315,,,,,
2026-08-03 09:14:00,7039.5,7039.5,6951.0,6951.0,3,490,222055.0,0.0684931506849315,,,,,
2026-08-03 09:15:00,6932.5,6932.5,6932.5,6932.5,1,490,222055.0,0.0684931506849315,,,,,
2026-08-03 09:16:00,6864.0,6864.0,6864.0,6864.0,2,491,222128.0,0.0684931506849315,,,,,
2026-08-03 09:17:00,6864.0,6864.0,6864.0,6864.0,0,491,222128.0,0.0684931506849315,,,,,
2026-08-03 09:18:00,6856.0,6856.0,6856.0,6856.0,1,491,222128.0,0.0684931506849315,,,,,
2026-08-03 09:19:00,6967.5,6967.5,6967.5,6967.5,1,491,222128.0,0.0684931506849315,,,,,
2026-08-03 09:20:00,6975.0,6995.5,6975.0,6995.5,3,492,222128.0,0.0684931506849315,,,,,
2026-08-03 09:21:00,7000.0,7000.0,7000.0,7000.0,2,493,222128.0,0.0684931506849315,,,,,
2026-08-03 09:22:00,7000.0,7000.0,7000.0,7000.0,0,493,222128.0,0.0684931506849315,,,,,
2026-08-03 09:23:00,7010.5,7010.5,7010.5,7010.5,1,494,222128.0,0.0684931506849315,,,,,
2026-08-03 09:24:00,7000.0,7000.0,7000.0,7000.0,4,493,222128.0,0.0684931506849315,,,,,
2026-08-03 09:25:00,6966.0,6966.0,6966.0,6966.0,2,491,222128.0,0.0684931506849315,,,,,
2026-08-03 09:26:00,6966.0,6966.0,6966.0,6966.0,0,491,222128.0,0.0684931506849315,,,,,
2026-08-03 09:27:00,6966.0,6966.0,6966.0,6966.0,0,491,222128.0,0.0684931506849315,,,,,
2026-08-03 09:28:00,6966.0,6966.0,6966.0,6966.0,0,491,222452.0,0.0684931506849315,,,,,
2026-08-03 09:29:00,7029.5,7029.5,7029.5,7029.5,5,492,222452.0,0.0684931506849315,,,,,
2026-08-03 09:30:00,7030.0,7045.0,7030.0,7045.0,2,490,222600.0,0.0684931506849315,,,,,
2026-08-03 09:31:00,7044.0,7044.0,7044.0,7044.0,4,486,222535.0,0.0684931506849315,,,,,
2026-08-03 09:32:00,7079.5,7079.5,7079.5,7079.5,1,485,222671.0,0.0684931506849315,,,,,
2026-08-03 09:33:00,7079.0,7079.0,7079.0,7079.0,1,485,222671.0,0.0684931506849315,,,,,
2026-08-03 09:34:00,7068.5,7068.5,7068.5,7068.5,2,486,222671.0,0.0684931506849315,,,,,
2026-08-03 09:35:00,7068.5,7068.5,7068.5,7068.5,0,486,222671.0,0.0684931506849315,,,,,
2026-08-03 09:36:00,7068.5,7068.5,7068.5,7068.5,0,486,222653.0,0.0684931506849315,,,,,
2026-08-03 09:37:00,7086.5,7188.5,7086.5,7188.5,3,486,222700.0,0.0684931506849315,,,,,
2026-08-03 09:38:00,7286.0,7286.0,7286.0,7286.0,7,483,222880.0,0.0684931506849315,,,,,
2026-08-03 09:39:00,7274.5,7286.0,7150.0,7150.0,3,482,222900.0,0.0684931506849315,,,,,
2026-08-03 09:40:00,7150.0,7150.0,7150.0,7150.0,0,482,222775.0,0.0684931506849315,,,,,
